model_name,subgroup_dimension,subgroup_value,n,mae,median_absolute_error,rmse,actual_mean,predicted_mean,actual_sum,predicted_sum,actual_to_expected_ratio,calibration_error_abs
XGBOOST,hospital_key,72,911,3.393668279689701,1.9975059032440186,6.719453696949152,5.806805708013172,6.163468275059722,5290.0,5614.919598579407,0.9421328136806069,0.05786718631939314
XGBOOST,hospital_key,73,1199,2.7987312891763683,1.5822179317474365,5.456293034696418,4.841534612176814,5.1486999910011,5805.0,6173.2912892103195,0.9403411775086623,0.05965882249133769
XGBOOST,hospital_key,74,1116,3.3291951549309555,1.683396339416504,8.390903660474672,5.671146953405018,5.657371330111685,6329.0,6313.62640440464,1.0024349865846727,0.0024349865846726715
XGBOOST,hospital_key,75,2029,2.969807389982232,1.6887316703796387,5.416177204876407,5.208477082306555,5.757090075783332,10568.0,11681.135763764381,0.9047065468396148,0.09529345316038518
XGBOOST,hospital_key,76,2525,3.7466396181182104,2.159050941467285,6.605500513591117,6.877227722772277,6.969613719458628,17365.0,17598.274641633034,0.9867444595346202,0.0132555404653798
XGBOOST,hospital_key,77,2418,2.710906518008514,1.2765307426452637,5.879643839327947,5.662944582299421,4.765822252722394,13693.0,11523.758207082748,1.1882408285505321,0.18824082855053215
XGBOOST,hospital_key,78,288,3.782468266785145,2.157118082046509,7.69809425914952,5.836805555555555,5.773447446525097,1681.0,1662.752864599228,1.0109740513994965,0.010974051399496476
XGBOOST,hospital_key,79,321,4.920892394220346,3.263889789581299,7.794353378169167,8.361370716510903,8.233636594264306,2684.0,2642.9973467588425,1.0155136944391714,0.015513694439171388
XGBOOST,hospital_key,80,641,2.805086749764203,1.6012096405029297,5.573859996219506,4.6786271450858035,4.956492407087603,2999.0,3177.1116329431534,0.9439391329230199,0.0560608670769801
XGBOOST,hospital_key,81,1305,2.4221416688056743,1.4214658737182617,4.023618734680457,4.146360153256705,5.0039279891156605,5411.0,6530.126025795937,0.8286210677443198,0.17137893225568024
XGBOOST,hospital_key,82,2391,2.9836533566191323,1.6862874031066895,5.3388191220671075,5.849853617733166,5.628945066259776,13987.0,13458.807653427124,1.0392451070090432,0.039245107009043156
XGBOOST,hospital_key,83,228,1.7518523544595952,0.9811663627624512,2.904760988828862,3.956140350877193,4.1627938381412575,902.0,949.1169950962067,0.9503570209577475,0.049642979042252455
XGBOOST,hospital_key,84,322,3.496897059938182,2.060028553009033,5.3912433436591485,6.226708074534161,6.830438157046063,2005.0,2199.4010865688324,0.9116118075252445,0.08838819247475549
XGBOOST,hospital_key,85,31,3.28408884233044,2.103147506713867,6.494733550458278,5.032258064516129,5.002149228126772,156.0,155.06662607192993,1.0060191799596976,0.006019179959697585
XGBOOST,hospital_key,86,420,2.263765014920916,1.5328232049942017,3.405099337798186,3.823809523809524,4.944615658691951,1606.0,2076.7385766506195,0.773327956660857,0.22667204333914304
XGBOOST,hospital_key,87,140,3.0224179693630764,2.559635639190674,4.212560421566325,4.3,5.973294906956809,602.0,836.2612869739532,0.719870702347543,0.280129297652457
XGBOOST,hospital_key,88,1014,2.8348292823609045,1.5461392402648926,5.5214563523816755,5.0788954635108485,5.537399884159043,5150.0,5614.92348253727,0.9171986076064602,0.08280139239353979
XGBOOST,hospital_key,89,375,3.3994500767389932,2.2341113090515137,5.044108991475607,5.469333333333333,7.198990377108256,2051.0,2699.621391415596,0.7597361639383515,0.24026383606164847
XGBOOST,hospital_key,90,1105,3.9208828186017897,2.54594087600708,6.623948640271121,4.934841628959276,7.16416389176209,5453.0,7916.40110039711,0.6888231067178319,0.31117689328216813
XGBOOST,hospital_key,91,175,9.524397405896869,6.8729777336120605,14.80868826562009,18.53142857142857,11.28377673285348,3243.0,1974.6609282493591,1.6423072708867998,0.6423072708867998
XGBOOST,hospital_key,92,1403,2.901152673229862,1.7148945331573486,5.522568200578173,5.145402708481825,5.876647263446707,7219.0,8244.93611061573,0.8755677306832261,0.12443226931677387
XGBOOST,hospital_key,93,2125,1.9440564017015345,0.9861245155334473,3.802144068954237,4.313411764705882,4.394175793759963,9166.0,9337.623561739922,0.9816202098312108,0.018379790168789212
XGBOOST,hospital_key,94,73,4.3113714554538465,2.539867877960205,6.387489273247309,6.47945205479452,7.645277005352386,473.0,558.1052213907242,0.847510436869497,0.152489563130503
XGBOOST,hospital_key,95,123,4.486240623443107,2.403047561645508,6.801316475404935,3.7398373983739837,7.1592415328917465,460.0,880.5867085456848,0.5223789952038951,0.4776210047961049
XGBOOST,hospital_key,96,58,7.566604312123923,3.6096696853637695,10.20893934350886,3.4482758620689653,10.733871400356293,200.0,622.564541220665,0.32125183295511683,0.6787481670448832
XGBOOST,hospital_key,97,568,2.840975670747354,1.6055808067321777,4.672491769957039,5.269366197183099,5.6583976393014614,2993.0,3213.96985912323,0.9312470655267717,0.06875293447322828
XGBOOST,hospital_key,99,1209,2.8804355001922874,1.7093257904052734,4.866822758394957,4.628618693134822,5.450572506369787,5596.0,6589.742160201073,0.8491986278002187,0.1508013721997813
XGBOOST,hospital_key,100,1022,3.4918494170892496,2.19805371761322,5.9230802622346355,5.785714285714286,6.852931613324906,5913.0,7003.696108818054,0.8442684988223853,0.1557315011776147
XGBOOST,hospital_key,101,244,7.12695106033419,5.377573013305664,10.476180941504605,14.290983606557377,12.479210666945724,3487.0,3044.9274027347565,1.1451832962809565,0.1451832962809565
XGBOOST,hospital_key,102,440,0.7893699429251931,0.5905027389526367,1.3117526378315862,2.440909090909091,2.492773632027886,1074.0,1096.82039809227,0.9791940429518251,0.020805957048174895
XGBOOST,hospital_key,103,28,3.625063351222447,2.2925260066986084,6.777817566647938,5.785714285714286,4.180069736071995,162.0,117.04195261001587,1.3841190819823768,0.38411908198237676
XGBOOST,hospital_key,104,594,2.1857727167983647,1.4099507331848145,3.1525926727653157,3.65993265993266,4.782079250322849,2174.0,2840.5550746917725,0.7653433722758922,0.23465662772410778
XGBOOST,hospital_key,105,99,2.7608284589016074,1.7403521537780762,4.777808538178891,4.151515151515151,5.011735451341879,411.0,496.16180968284607,0.8283587974308568,0.17164120256914317
XGBOOST,hospital_key,106,27,3.4416968204357006,2.055044174194336,5.877488764856826,3.6296296296296298,4.708740817175971,98.0,127.13600206375122,0.7708280770922682,0.2291719229077318
XGBOOST,hospital_key,107,934,3.7369245059740366,2.4881153106689453,6.361208518728447,5.296573875802998,7.313139428546138,4947.0,6830.472226262093,0.7242544638392002,0.2757455361607998
XGBOOST,hospital_key,108,552,2.116626037635665,1.2358489036560059,4.300263864905731,3.619565217391304,4.576329344856566,1998.0,2526.1337983608246,0.7909319772755015,0.20906802272449854
XGBOOST,hospital_key,109,185,4.660711231102814,2.6727170944213867,6.610317029534046,8.183783783783785,9.059549733110376,1514.0,1676.0167006254196,0.903332287461717,0.09666771253828299
XGBOOST,hospital_key,110,985,2.857885236062374,1.764723539352417,5.195333304105189,5.314720812182741,6.017970728027034,5235.0,5927.701167106628,0.8831416855238094,0.11685831447619055
XGBOOST,hospital_key,111,1186,3.383001097539223,1.721259593963623,6.054271759439909,6.093591905564924,6.495677587756821,7227.0,7703.87361907959,0.9380995012822441,0.061900498717755936
XGBOOST,hospital_key,112,2443,2.9143564584457233,1.608407974243164,5.4942752680085984,5.383544821940237,5.142286223609868,13152.0,12562.605244278908,1.046916602429222,0.04691660242922202
XGBOOST,hospital_key,113,2824,2.491942034184764,1.4636077880859375,4.492496087949874,4.4171388101983,4.982539696877469,12474.0,14070.692103981972,0.8865235560424131,0.11347644395758694
XGBOOST,hospital_key,114,3067,2.504975089216061,1.3575401306152344,5.216438261332762,5.005542875774372,5.160472989568191,15352.0,15827.170659005642,0.9699775361469758,0.030022463853024206
XGBOOST,hospital_key,115,1314,2.527306926939948,1.5682817697525024,5.21150622618405,4.061643835616438,4.780082992313478,5337.0,6281.02905189991,0.8497015307365349,0.15029846926346513
XGBOOST,hospital_key,116,1300,3.0985584445183094,1.8889144659042358,5.74306761199383,5.337692307692308,6.0222615545529585,6939.0,7828.940020918846,0.8863268822419209,0.11367311775807909
XGBOOST,hospital_key,117,17,5.008660667082843,5.310978889465332,6.048686244880541,12.705882352941176,9.884829086415907,216.0,168.04209446907043,1.2853922148640955,0.2853922148640955
XGBOOST,hospital_key,118,419,1.9971956299142224,1.2226033210754395,3.136469799932516,4.126491646778043,4.95632599504011,1729.0,2076.7005919218063,0.8325706684563327,0.16742933154366735
XGBOOST,hospital_key,119,677,2.824155003140561,1.4815287590026855,5.488453747382859,4.867060561299852,5.236369744713585,3295.0,3545.022317171097,0.9294722868287575,0.07052771317124251
XGBOOST,hospital_key,120,695,2.6845041441402846,1.7400259971618652,4.191327072686317,4.660431654676259,4.966376259858659,3239.0,3451.6315006017685,0.9383968130535668,0.061603186946433186
XGBOOST,hospital_key,121,16,5.841217398643494,2.4643752574920654,8.980871855473149,8.375,3.8328540921211243,134.0,61.32566547393799,2.1850557831605912,1.1850557831605912
XGBOOST,hospital_key,122,1428,3.0122229176409103,1.7875251770019531,5.921755618015843,4.492296918767507,5.487789501996935,6415.0,7836.5634088516235,0.8185986210172271,0.18140137898277287
XGBOOST,hospital_key,123,615,2.6628838705822706,1.5102925300598145,5.999229510798457,4.4991869918699186,4.615913306600679,2767.0,2838.7866835594177,0.9747121951870622,0.025287804812937797
XGBOOST,hospital_key,124,941,2.4887869831859497,1.5030829906463623,4.19432873081482,4.269925611052073,5.028726385453049,4018.0,4732.031528711319,0.8491067685456076,0.15089323145439237
XGBOOST,hospital_key,125,2826,2.5819492119048726,1.6555407047271729,4.186379114815869,4.483722576079264,5.5454134698970385,12671.0,15671.338465929031,0.8085461256259604,0.1914538743740396
XGBOOST,hospital_key,126,309,6.151221293075957,4.960411071777344,8.367400446112828,14.974110032362459,11.317093822176789,4627.0,3496.9819910526276,1.3231409289034473,0.32314092890344726
XGBOOST,hospital_key,127,399,10.65827877360179,5.453819274902344,19.483777791410603,19.81453634085213,13.643089762905188,7906.0,5443.59281539917,1.4523496279212915,0.4523496279212915
XGBOOST,hospital_key,128,244,3.9744093828513973,2.1166021823883057,7.569378739140311,6.516393442622951,7.202859020624005,1590.0,1757.497601032257,0.9046954027511172,0.09530459724888285
XGBOOST,hospital_key,129,611,2.5702115271953825,1.2755944728851318,4.631444798610158,5.497545008183306,4.835558558837091,3359.0,2954.526279449463,1.1368996862082084,0.13689968620820836
XGBOOST,hospital_key,130,896,2.2495142133640393,1.3304420709609985,3.994763219069157,5.119419642857143,4.618422837395753,4587.0,4138.106862306595,1.1084778988629576,0.10847789886295756
XGBOOST,hospital_key,131,339,3.7571079488349173,1.953754186630249,6.655253608255718,7.286135693215339,6.102925985260347,2470.0,2068.8919090032578,1.1938758082291436,0.19387580822914363
XGBOOST,hospital_key,132,838,2.64154272716768,1.4330974817276,4.571861945134581,5.502386634844869,5.214228038287106,4611.0,4369.523096084595,1.0552639037728822,0.05526390377288215
XGBOOST,hospital_key,133,1275,2.1524669516320323,1.159904956817627,4.8931878401560756,3.556078431372549,4.573171070884256,4534.0,5830.793115377426,0.77759575932176,0.22240424067824005
XGBOOST,hospital_key,134,1406,2.829453841551269,1.5971258878707886,5.201606903983698,5.181365576102418,5.451086347676273,7285.0,7664.22740483284,0.9505198130481214,0.04948018695187861
XGBOOST,hospital_key,135,40,2.00254567861557,1.795465350151062,2.411846727948474,2.85,3.8195249319076536,114.0,152.78099727630615,0.74616609416307,0.25383390583693
XGBOOST,hospital_key,136,885,3.7181354002763998,1.7368881702423096,6.761753518594466,5.871186440677966,6.043756300446677,5196.0,5348.724325895309,0.9714465886462105,0.028553411353789526
XGBOOST,hospital_key,137,293,7.4890961402919105,4.894129753112793,11.409030340615756,15.42320819112628,11.789810860930043,4519.0,3454.4145822525024,1.308181138192544,0.3081811381925439
XGBOOST,hospital_key,138,39,39.36117468124781,30.908775329589844,51.01425187553307,52.333333333333336,16.464880698766464,2041.0,642.1303472518921,3.178482388715644,2.178482388715644
XGBOOST,hospital_key,139,3008,4.511350400706238,2.0587337017059326,9.204467397599283,8.08843085106383,7.076739885428167,24330.0,21286.833575367928,1.1429600327290328,0.1429600327290328
XGBOOST,hospital_key,140,203,3.791183469917974,2.290743350982666,6.783315589803999,5.650246305418719,6.548513330849521,1147.0,1329.3482061624527,0.862828862056501,0.137171137943499
XGBOOST,hospital_key,141,30,3.20371781984965,2.703819751739502,4.362042941176851,4.066666666666666,5.333619387944539,122.0,160.00858163833618,0.7624591053231999,0.23754089467680006
XGBOOST,hospital_key,142,429,10.626168311059057,7.249958038330078,16.799938839311377,11.937062937062937,15.133620166556263,5121.0,6492.323051452637,0.7887777548059923,0.21122224519400767
XGBOOST,hospital_key,143,2315,3.3489840703700584,1.6714568138122559,7.306516362514453,6.363714902807775,6.06620418376593,14732.0,14043.262685418129,1.049043967204076,0.04904396720407611
XGBOOST,hospital_key,144,1791,2.8268944076291014,1.6463580131530762,6.6975623810590434,5.388051367950865,5.583370345854213,9650.0,9999.816289424896,0.9650177283961869,0.034982271603813064
XGBOOST,hospital_key,145,4133,3.6769996153480515,1.9439668655395508,7.163835361293676,6.478586982821195,5.949322199809935,26776.0,24588.54865181446,1.0889621985893063,0.08896219858930632
XGBOOST,hospital_key,146,2118,3.285885465156368,2.0049023628234863,6.635591551280773,4.971199244570349,5.533170559025802,10529.0,11719.255244016647,0.8984359313596877,0.10156406864031231
XGBOOST,hospital_key,147,248,21.869765497984424,8.975181818008423,35.6490268121474,26.27016129032258,8.381734522119645,6515.0,2078.670161485672,3.134215384774458,2.134215384774458
XGBOOST,hospital_key,148,1686,3.331035791554909,1.6674246788024902,7.160313077012559,5.970937129300118,6.198668128442934,10067.0,10450.954464554787,0.9632613015531741,0.03673869844682587
XGBOOST,hospital_key,149,2376,3.273483624060949,1.5629332065582275,6.989688708656019,6.0993265993265995,5.386574679452562,14492.0,12798.501438379288,1.1323200665151596,0.1323200665151596
XGBOOST,hospital_key,150,864,3.21897494710154,1.4628371000289917,7.912563379527221,5.885416666666667,5.557441862369025,5085.0,4801.629769086838,1.059015426957221,0.05901542695722095
XGBOOST,hospital_key,151,1644,3.584924191671566,1.9577442407608032,6.327887829533778,6.626520681265207,6.541944237883654,10894.0,10754.956327080727,1.0129283344990592,0.012928334499059169
XGBOOST,hospital_key,152,1374,3.42399396386209,1.5098870992660522,7.4059075812822615,5.473071324599709,4.953899135929702,7520.0,6806.65741276741,1.1048007184693263,0.10480071846932626
XGBOOST,hospital_key,153,555,2.6351430218498986,1.8214139938354492,4.198162716099565,5.686486486486486,6.035428588884371,3156.0,3349.662866830826,0.9421843706277063,0.057815629372293675
XGBOOST,hospital_key,154,1653,4.0576368010700365,1.6901683807373047,9.873799393264587,7.531760435571688,5.76791998976588,12450.0,9534.371743083,1.305801822656247,0.3058018226562469
XGBOOST,hospital_key,155,2143,4.780273055563004,2.014946460723877,11.119105218529908,8.252916472235185,6.7047449281935485,17686.0,14368.268381118774,1.230906851882098,0.23090685188209803
XGBOOST,hospital_key,156,3426,2.8058765255354055,1.6698741912841797,5.130615498892279,4.318447168709866,5.73508950902646,14795.0,19648.416657924652,0.75298688222966,0.24701311777033996
XGBOOST,hospital_key,157,3747,2.7326195399411874,1.165592908859253,6.207615150019822,5.488657592740859,5.488440376203601,20566.0,20565.186089634895,1.00003957709702,3.9577097020071506e-05
XGBOOST,hospital_key,158,3434,2.8429635297300933,1.3933240175247192,5.902023831431776,5.510483401281305,5.444098781970052,18923.0,18695.035217285156,1.0121938675196542,0.012193867519654233
XGBOOST,hospital_key,159,633,4.663312710103642,2.1397247314453125,10.080140229219293,8.37914691943128,7.161741454454395,5304.0,4533.382340669632,1.1699873519197896,0.16998735191978964
XGBOOST,hospital_key,160,48,8.774871125817299,7.416407585144043,12.406333189712855,14.5625,9.690067882339159,699.0,465.12325835227966,1.5028274493867269,0.5028274493867269
XGBOOST,hospital_key,161,1418,2.241337226627576,1.3250538110733032,4.023295407156442,4.094499294781382,4.585495784437371,5806.0,6502.2330223321915,0.8929240124214327,0.10707598757856729
XGBOOST,hospital_key,162,871,3.1831790581088937,1.5837864875793457,6.821762802940032,5.887485648679679,5.072062339766291,5128.0,4417.7662979364395,1.1607676038443486,0.16076760384434863
XGBOOST,hospital_key,163,1081,3.827218698198105,2.1818690299987793,6.943084665415012,7.0638297872340425,5.857483967711372,7636.0,6331.940169095993,1.2059494872154148,0.20594948721541484
XGBOOST,hospital_key,164,1118,2.361608654313949,1.2482240200042725,4.933229825317175,4.3550983899821105,4.835360458583866,4869.0,5405.932992696762,0.900677090629473,0.09932290937052701
XGBOOST,hospital_key,165,3290,4.941504478092251,1.9131587743759155,11.224388298193798,8.331306990881458,6.503926128819359,27410.0,21397.91696381569,1.2809658083238133,0.28096580832381335
XGBOOST,hospital_key,166,1270,4.5093582966196255,2.6354613304138184,7.680672189397837,6.566141732283465,7.620482878985367,8339.0,9678.013256311417,0.8616437877435027,0.1383562122564973
XGBOOST,hospital_key,167,1262,3.324607716498398,1.7490694522857666,6.569469253997551,5.589540412044374,5.665253960009422,7054.0,7149.550497531891,0.9866354538561724,0.01336454614382765
XGBOOST,hospital_key,168,578,3.720869212414567,1.491732120513916,9.714491575641635,6.117647058823529,5.8357103394802055,3536.0,3373.0405762195587,1.0483123223981738,0.048312322398173846
XGBOOST,hospital_key,169,1171,1.6677887826572617,1.2382898330688477,2.597206518841826,2.69598633646456,3.18073475493212,3157.0,3724.6403980255127,0.8475986035252081,0.1524013964747919
XGBOOST,hospital_key,170,3553,2.3257453389782454,1.375741720199585,4.262370690777895,3.9859273853081905,4.783197937047284,14162.0,16994.702270329,0.833318511541411,0.166681488458589
XGBOOST,hospital_key,171,2898,4.515996580291732,2.8485937118530273,7.895326441182579,7.3685300207039335,8.142994789027444,21354.0,23598.398898601532,0.9048918993087053,0.09510810069129472
XGBOOST,hospital_key,172,944,4.544995942231962,2.071104884147644,9.550832269219264,6.960805084745763,7.477144050017252,6571.0,7058.423983216286,0.9309443603309612,0.06905563966903883
XGBOOST,hospital_key,173,5678,3.457817478619146,1.5890744924545288,7.677196938256863,6.254491017964072,6.032206270236203,35513.0,34250.86720240116,1.0368496596054175,0.03684965960541753
XGBOOST,hospital_key,174,3235,3.9003967690873185,2.0340161323547363,7.551004811667503,6.610200927357033,6.478296622868852,21384.0,20957.289574980736,1.0203609547643355,0.020360954764335526
XGBOOST,hospital_key,175,35,1.7339566775730677,0.7230267524719238,2.8526047106970562,2.5714285714285716,3.793949590410505,90.0,132.78823566436768,0.6777708849711793,0.3222291150288207
XGBOOST,hospital_key,176,5666,3.140013857986916,1.9441388845443726,5.923409957877061,4.757147899752912,6.002323688570367,26954.0,34009.1660194397,0.7925510429921465,0.20744895700785349
XGBOOST,hospital_key,177,5092,3.657687024113145,1.7889102697372437,7.895301320730297,6.208955223880597,6.152527491220413,31616.0,31328.669985294342,1.009171471844816,0.009171471844815926
XGBOOST,hospital_key,178,2923,2.870665626659648,1.3105247020721436,6.861155132953681,5.156688333903523,4.960302996545714,15073.0,14498.965658903122,1.039591399455753,0.039591399455753074
XGBOOST,hospital_key,179,1940,3.6855388113518353,1.9248707294464111,7.0908234676463175,6.3639175257731955,6.10158307669089,12346.0,11837.071168780327,1.0429944894275829,0.04299448942758288
XGBOOST,hospital_key,180,66,31.119210236000292,18.66704559326172,43.13513915333903,50.59090909090909,29.059520425218523,3339.0,1917.9283480644226,1.7409409498377382,0.7409409498377382
XGBOOST,hospital_key,181,2424,3.690487933532633,1.5736957788467407,9.001976507059142,6.5,5.411239440389986,15756.0,13116.844403505325,1.2012035452512795,0.20120354525127948
XGBOOST,hospital_key,182,1430,1.9989503260259027,1.019416093826294,5.225329352911771,4.15944055944056,4.2158399138417275,5948.0,6028.651076793671,0.9866220360464841,0.01337796395351587
XGBOOST,hospital_key,183,1856,3.7145040968497254,1.9616239070892334,7.216202031615593,5.749461206896552,6.4144014200388355,10671.0,11905.12903559208,0.8963363578922602,0.10366364210773982
XGBOOST,hospital_key,184,4732,3.6384330926461432,1.60744047164917,8.507287533400492,6.776415891800507,5.721651769198307,32066.0,27074.85617184639,1.184346088358675,0.18434608835867494
XGBOOST,hospital_key,185,1486,3.692121087301467,1.8273370265960693,8.583326130598849,6.048452220726784,5.860912151805164,8988.0,8709.315457582474,1.0319984439391157,0.03199844393911566
XGBOOST,hospital_key,186,1010,3.6743977978678033,1.8015799522399902,7.279076685428518,6.594059405940594,6.023043180456256,6660.0,6083.2736122608185,1.0948052684292864,0.09480526842928638
XGBOOST,hospital_key,187,3340,2.744002457400282,1.555274486541748,5.517592752888009,5.2850299401197605,5.441552029576844,17652.0,18174.78377878666,0.9712357635089532,0.028764236491046757
XGBOOST,hospital_key,188,1764,2.249314712018383,1.2453511953353882,4.133515031342979,4.49546485260771,4.535043993504409,7930.0,7999.817604541779,0.9912726004525227,0.008727399547477255
XGBOOST,hospital_key,189,1113,3.3617258867699076,2.009951591491699,6.606674035736588,5.656783468104223,5.872908055514553,6296.0,6536.546665787697,0.9631997325060465,0.03680026749395349
XGBOOST,hospital_key,190,930,3.69375157343444,1.3386151790618896,9.598055915565746,7.464516129032258,5.99332145298681,6942.0,5573.788951277733,1.2454723457745236,0.2454723457745236
XGBOOST,hospital_key,191,895,3.5624130518076806,1.6894168853759766,6.719289307739226,6.170949720670391,5.287175890853285,5523.0,4732.02242231369,1.1671542328194562,0.16715423281945618
XGBOOST,hospital_key,192,1578,3.019780223360533,1.1826951503753662,7.168998410932015,5.3751584283903675,5.150904643973773,8482.0,8128.127528190613,1.0435367765308872,0.04353677653088717
XGBOOST,hospital_key,193,3667,3.3248669509670536,1.5397975444793701,6.704847598570834,6.071720752658849,5.329146943350465,22265.0,19541.981841266155,1.1393419654593957,0.1393419654593957
XGBOOST,hospital_key,194,2865,2.7564715601386824,1.5190072059631348,5.2656255979082385,5.2471204188481675,5.257932022063104,15033.0,15063.975243210793,0.9979437537097153,0.002056246290284669
XGBOOST,hospital_key,195,2117,2.189768968520437,1.309757947921753,4.411668695626446,3.929617383089277,4.602856456022754,8319.0,9744.24711740017,0.8537345060907656,0.14626549390923438
XGBOOST,hospital_key,196,2257,2.3065622806232167,1.0752780437469482,5.610720605508966,3.864864864864865,4.294122064594257,8723.0,9691.833499789238,0.9000360974205441,0.09996390257945587
XGBOOST,hospital_key,197,1436,2.594405082939063,1.3026551008224487,5.742922306105524,4.704038997214485,4.808854823823094,6755.0,6905.515527009964,0.978203578513256,0.02179642148674399
XGBOOST,hospital_key,198,52,10.334988768284138,10.58154821395874,12.340317946296185,19.807692307692307,12.875353822341332,1030.0,669.5183987617493,1.5384192606281601,0.5384192606281601
XGBOOST,hospital_key,199,55,7.852005082910711,8.223424911499023,9.196710146144941,18.054545454545455,13.881125346097079,993.0,763.4618940353394,1.3006543060733764,0.3006543060733764
XGBOOST,hospital_key,200,1798,1.3220296370837261,0.5107836723327637,4.035212972078263,3.661846496106785,3.2602078573191924,6584.0,5861.8537274599075,1.1231941815875055,0.1231941815875055
XGBOOST,hospital_key,201,52,3.0280865614230814,2.357393503189087,3.9595397005922646,3.8461538461538463,5.574936334903423,200.0,289.896689414978,0.6899009450698013,0.31009905493019874
XGBOOST,hospital_key,202,45,22.89624942673577,11.758616924285889,33.08533670181169,27.355555555555554,8.807159344355265,1231.0,396.32217049598694,3.106058887544533,2.106058887544533
XGBOOST,hospital_key,203,131,4.233488101085634,2.765584945678711,6.543635004964328,4.312977099236641,5.911356427287328,565.0,774.3876919746399,0.7296087035671829,0.2703912964328171
XGBOOST,hospital_key,204,21,11.334350347518921,12.624349594116211,12.790532448661777,18.761904761904763,13.508137123925346,394.0,283.67087960243225,1.3889335435212637,0.38893354352126375
XGBOOST,hospital_key,205,16,2.327636167407036,1.512803554534912,2.9162293326033017,2.625,4.9470472782850266,42.0,79.15275645256042,0.5306195498721812,0.4693804501278188
XGBOOST,hospital_key,206,282,2.321435038925063,1.4058129787445068,3.6320413673169654,4.797872340425532,5.161504293164463,1353.0,1455.5442106723785,0.9295492298203646,0.07045077017963541
APR_DRG_SEVERITY_MEAN,hospital_service_area,Capital/Adirond,16132,3.385795840659183,1.8428649237472767,6.212093542308693,5.575316141829903,6.165629480350474,89941.0,99463.93477701384,0.9042574094985976,0.09574259050140244
APR_DRG_SEVERITY_MEAN,hospital_service_area,Central NY,15811,3.1701869973922334,1.6505460218408734,6.376818136853739,5.469736259566125,5.729971513523591,86482.0,90596.5796003215,0.9545834995264336,0.04541650047356638
APR_DRG_SEVERITY_MEAN,hospital_service_area,Finger Lakes,16315,3.8828887343450598,1.8150943396226413,8.550916733388766,6.445724793135152,5.948592314987429,105162.0,97051.2836190199,1.0835714488107047,0.08357144881070466
APR_DRG_SEVERITY_MEAN,hospital_service_area,Hudson Valley,28118,3.2654403844519675,1.6422764227642275,6.642744922306311,5.9465111316594355,5.950115641225913,167204.0,167305.35159999022,0.9993942118466567,0.000605788153343334
APR_DRG_SEVERITY_MEAN,hospital_service_area,Long Island,40644,2.9820458504683085,1.5766129032258065,5.927044638721835,5.267960830626907,5.56054268540095,214111.0,226002.69690543623,0.9473824999955114,0.052617500004488615
APR_DRG_SEVERITY_MEAN,hospital_service_area,New York City,113463,3.4323812967275407,1.5963302752293576,7.5904944332515285,5.908243215850101,5.751165002531646,670367.0,652544.4346822482,1.0273124163972533,0.027312416397253347
APR_DRG_SEVERITY_MEAN,hospital_service_area,Southern Tier,3053,3.3204567116852375,1.7973856209150325,5.891414777831676,5.638060923681625,6.032233035715344,17213.0,18416.407458038946,0.9346556889132225,0.06534431108677752
APR_DRG_SEVERITY_MEAN,hospital_service_area,Western NY,16464,3.2484978204239243,1.6330209573499543,6.500227313189442,5.771379980563654,5.733105696939594,95020.0,94389.85219441348,1.006676012208268,0.006676012208268078
XGBOOST,hospital_service_area,Capital/Adirond,16132,3.3452114655499776,1.829532504081726,6.191267036103468,5.575316141829903,6.183116758435765,89941.0,99746.03954708576,0.9016999613056593,0.09830003869434067
XGBOOST,hospital_service_area,Central NY,15811,3.1259069672708124,1.6688523292541504,6.273426725727707,5.469736259566125,5.705423116035551,86482.0,90208.44488763809,0.9586907313136849,0.041309268686315126
XGBOOST,hospital_service_area,Finger Lakes,16315,3.851355135875577,1.8040771484375,8.566911749145744,6.445724793135152,5.942427495641647,105162.0,96950.70459139347,1.0846955722829834,0.08469557228298341
XGBOOST,hospital_service_area,Hudson Valley,28118,3.2014486963230513,1.6480114459991455,6.497692735482373,5.9465111316594355,5.9141892422711635,167204.0,166295.17311418056,1.005465142907037,0.005465142907036924
XGBOOST,hospital_service_area,Long Island,40644,2.9046670144693127,1.6010020971298218,5.769540828552983,5.267960830626907,5.535091899487168,214111.0,224968.27516275644,0.9517386389040784,0.04826136109592161
XGBOOST,hospital_service_area,New York City,113463,3.388462937625318,1.640408992767334,7.481681077879035,5.908243215850101,5.751287679505273,670367.0,652558.3539797068,1.0272905034648396,0.027290503464839633
XGBOOST,hospital_service_area,Southern Tier,3053,3.355659570804862,1.8532495498657227,5.860572228236638,5.638060923681625,6.190883451042275,17213.0,18900.767176032066,0.9107037740683716,0.08929622593162845
XGBOOST,hospital_service_area,Western NY,16464,3.172730339522699,1.6168053150177002,6.39286130006333,5.771379980563654,5.732467896508666,95020.0,94379.35144811869,1.006788016044309,0.006788016044309009
APR_DRG_SEVERITY_MEAN,apr_drg_code,001,87,11.615403844857944,6.870967741935484,18.245065270396868,24.149425287356323,24.41620146442249,2101.0,2124.2095274047565,0.9890738050529729,0.010926194947027068
APR_DRG_SEVERITY_MEAN,apr_drg_code,002,54,29.800294289541604,26.642857142857142,35.71771163971863,46.46296296296296,47.777746745488685,2509.0,2579.998324256389,0.9724812517942808,0.0275187482057192
